China,1/26/2022,4601286
Sint Maarten (Dutch part),1/22/2022,113
Bahamas,1/4/2022,618
China,1/2/2022,11195429
Liberia,1/5/2022,11591
United Kingdom,2/15/2022,69413
Namibia,1/3/2022,389
Malaysia,2/1/2022,130091
Moldova,1/26/2022,6385
Oman,2/3/2022,14829
Japan,1/20/2022,154131
United Arab Emirates,2/13/2022,22019
Syria,1/11/2022,4079
Kosovo,2/20/2022,868
Kiribati,1/28/2022,330
Malta,1/15/2022,5804
Indonesia,1/28/2022,1252137
France,1/2/2022,380311
Cyprus,2/1/2022,5071
Zimbabwe,1/4/2022,11583
European Union,2/20/2022,656499
Benin,1/22/2022,15395
Jamaica,1/19/2022,2866
Ethiopia,1/4/2022,8538
Philippines,2/16/2022,410944
Iran,1/10/2022,504556
Zimbabwe,1/26/2022,10929
Nigeria,1/11/2022,248604
Bosnia and Herzegovina,1/16/2022,4315
Colombia,1/29/2022,235698
Angola,1/25/2022,136353
Croatia,1/12/2022,15633
Laos,1/24/2022,46231
Malaysia,1/27/2022,190764
Qatar,1/1/2022,7892
South Sudan,2/17/2022,
Trinidad and Tobago,2/6/2022,1733
Morocco,1/27/2022,46964
Egypt,1/25/2022,263787
Laos,2/10/2022,48048
Gibraltar,2/12/2022,83
Andorra,1/4/2022,865
Brazil,1/12/2022,679749
Ghana,1/15/2022,114744
Myanmar,1/17/2022,186101
Spain,2/5/2022,124456
Vanuatu,1/6/2022,736
Netherlands,1/16/2022,149696
Timor,2/5/2022,623
Iraq,1/16/2022,55691
Denmark,2/12/2022,3935
India,1/2/2022,5979233
Czechia,2/7/2022,19877
El Salvador,2/15/2022,6583
Belarus,2/1/2022,39062
United States,2/8/2022,455179
Greece,2/9/2022,35565
Cuba,1/2/2022,124017
Tunisia,1/6/2022,34063
France,2/16/2022,172471
Lower middle income,1/30/2022,8904041
Portugal,2/16/2022,55591
Low income,2/19/2022,791454
New Caledonia,1/2/2022,183
Maldives,2/9/2022,2777
Montserrat,2/11/2022,16
Chad,1/12/2022,2544
Slovakia,1/14/2022,20324
Liechtenstein,2/13/2022,67
Brunei,1/20/2022,2796
Sweden,2/2/2022,61483
Luxembourg,1/14/2022,6708
Aruba,2/4/2022,62
World,2/2/2022,21070281
Kenya,1/28/2022,60170
Europe,1/31/2022,2526267
Greece,1/22/2022,64778
Ukraine,2/17/2022,55082
Albania,1/11/2022,9063
Benin,1/12/2022,16074
Cuba,1/19/2022,159219
Finland,1/31/2022,51589
Colombia,1/17/2022,278525
Solomon Islands,1/22/2022,1023
Bermuda,1/11/2022,144
El Salvador,2/14/2022,6743
Latvia,2/16/2022,2391
Bhutan,1/26/2022,21486
Morocco,2/17/2022,
Hong Kong,2/20/2022,86323
Cape Verde,1/7/2022,968
Slovenia,1/29/2022,2647
Palestine,1/4/2022,3012
Belize,2/8/2022,539
Bahrain,1/22/2022,3143
Pakistan,1/13/2022,667731
Lithuania,1/13/2022,12931
Guyana,1/10/2022,2051
Japan,1/13/2022,133246
Jamaica,1/17/2022,3507
Kuwait,2/9/2022,18794
Timor,1/11/2022,1200
Cambodia,1/24/2022,119011
Africa,1/3/2022,1970144
Suriname,1/3/2022,271
Greece,1/9/2022,74082
Egypt,1/17/2022,319569
Gibraltar,1/24/2022,121
Egypt,2/2/2022,267634
Bosnia and Herzegovina,1/19/2022,4315
Austria,2/7/2022,22308
Denmark,1/9/2022,56053
Brunei,1/13/2022,3344
Malaysia,2/4/2022,76273
Madagascar,1/20/2022,5727
Malaysia,1/24/2022,193381
Albania,1/7/2022,7769
Hungary,1/23/2022,25526
Chad,2/2/2022,1243
San Marino,1/17/2022,249
Australia,1/4/2022,107501
Netherlands,1/19/2022,108661
China,2/19/2022,5487429
Kiribati,1/26/2022,330
Germany,1/25/2022,460243
Saudi Arabia,1/17/2022,184299
Wales,2/7/2022,3599
Greece,2/13/2022,34554
Belize,1/17/2022,760
Greece,1/25/2022,54433
High income,1/13/2022,6756333
Africa,1/29/2022,1192934
British Virgin Islands,1/5/2022,11
Morocco,1/25/2022,51386
Anguilla,2/7/2022,27
Nigeria,1/18/2022,244669
Samoa,1/26/2022,304
Guinea,2/4/2022,5892
England,2/9/2022,58260
Bahrain,1/13/2022,5023
Cambodia,2/16/2022,77343
Kosovo,1/4/2022,1546
Montenegro,1/18/2022,779
Luxembourg,2/6/2022,2352
Trinidad and Tobago,2/16/2022,1563
Malawi,1/15/2022,2842
South Africa,2/10/2022,83708
Poland,1/15/2022,183012
Hong Kong,2/1/2022,34451
Asia,2/7/2022,11362524
Azerbaijan,2/14/2022,37131
Bahamas,1/24/2022,434
Ethiopia,2/10/2022,78
Cyprus,2/15/2022,2073
Haiti,1/29/2022,2150
Northern Ireland,2/16/2022,2209
Syria,1/19/2022,3365
French Polynesia,2/9/2022,214
Timor,1/28/2022,1206
Cape Verde,1/20/2022,2857
Sierra Leone,2/5/2022,6243
Croatia,2/13/2022,3865
Malawi,2/12/2022,1211
Cuba,1/14/2022,179366
Poland,1/7/2022,145061
Burundi,1/27/2022,62
Uruguay,1/8/2022,4701
Malaysia,1/3/2022,156084
Scotland,1/28/2022,9402
Saudi Arabia,1/19/2022,183323
High income,2/9/2022,3631483
San Marino,1/25/2022,311
Palestine,1/15/2022,861
Guyana,1/1/2022,839
Ethiopia,2/16/2022,140401
Iceland,1/31/2022,1882
Myanmar,2/5/2022,92789
Cuba,1/24/2022,108897
Belize,2/17/2022,329
Aruba,1/17/2022,61
Moldova,2/9/2022,5268
Ghana,1/29/2022,84487
Oman,1/4/2022,11708
Venezuela,1/8/2022,126261
Bermuda,1/12/2022,132
Maldives,1/5/2022,254
Low income,1/19/2022,609865
Luxembourg,1/19/2022,6405
Bolivia,1/14/2022,78859
Croatia,1/2/2022,12066
Czechia,1/18/2022,59149
Qatar,2/16/2022,18015
Slovenia,2/12/2022,1901
Jersey,2/12/2022,90
Kenya,1/4/2022,81589
Sudan,1/13/2022,8915
Oceania,2/18/2022,188951
Haiti,2/6/2022,453
Maldives,1/11/2022,362
France,2/12/2022,189764
Libya,1/15/2022,14515
United Arab Emirates,2/8/2022,24840
Zambia,2/8/2022,15475
High income,1/7/2022,5639722
Turks and Caicos Islands,1/28/2022,122
Romania,1/15/2022,22027
Saint Lucia,1/16/2022,138
British Virgin Islands,1/31/2022,7
Lithuania,1/4/2022,11997
Somalia,1/2/2022,5028
Saint Vincent and the Grenadines,1/2/2022,80
Zambia,2/13/2022,15369
Nicaragua,2/6/2022,25309
Solomon Islands,1/8/2022,726
Kosovo,1/16/2022,3352
Lower middle income,1/2/2022,12004477
Colombia,1/19/2022,272438
Cambodia,1/30/2022,80875
Italy,1/20/2022,612407
Iran,2/2/2022,490461
Mongolia,2/2/2022,1301
Antigua and Barbuda,1/14/2022,113
Guernsey,1/13/2022,241
Kiribati,2/5/2022,330
Yemen,2/7/2022,2060
Aruba,1/10/2022,67
Somalia,1/31/2022,1578
Bangladesh,2/2/2022,957674
Haiti,1/16/2022,251
Burkina Faso,1/10/2022,7873
Djibouti,1/11/2022,608
Dominica,1/21/2022,46
Japan,1/18/2022,129431
Yemen,1/1/2022,1926
South Africa,2/9/2022,52273
Vietnam,1/5/2022,1047814
Norway,2/4/2022,16632
Malawi,2/13/2022,1329
Greenland,1/16/2022,51
San Marino,1/24/2022,327
Belarus,1/19/2022,57420
Argentina,2/2/2022,333133
Ethiopia,1/16/2022,1095
United Kingdom,1/14/2022,200017
Lebanon,1/25/2022,13268
Ireland,1/31/2022,8887
Thailand,2/15/2022,268261
Brazil,1/24/2022,1078409
Afghanistan,1/19/2022,9156
Haiti,1/20/2022,251
Croatia,1/13/2022,18540
Qatar,1/31/2022,28240
Singapore,1/25/2022,34450
Uzbekistan,1/18/2022,24142
Solomon Islands,1/31/2022,997
Cape Verde,1/22/2022,2853
Guinea,2/1/2022,10538
Madagascar,1/22/2022,5727
Laos,1/28/2022,48048
Sierra Leone,2/17/2022,
Tunisia,2/16/2022,8708
World,2/1/2022,22072176
Honduras,2/15/2022,33122
France,2/13/2022,188777
Ghana,1/20/2022,180732
Canada,1/31/2022,250696
Eswatini,2/1/2022,1867
Sao Tome and Principe,1/10/2022,384
Kenya,2/2/2022,134622
Romania,1/13/2022,26523
China,2/13/2022,5689286
Belize,2/6/2022,575
Saint Lucia,1/12/2022,134
Japan,1/14/2022,129112
Rwanda,1/26/2022,139304
Montserrat,1/20/2022,37
Yemen,2/13/2022,1669
Spain,2/15/2022,72211
Tunisia,1/9/2022,29284
Pakistan,2/6/2022,1407925
Panama,2/11/2022,14404
Cook Islands,1/12/2022,4
Trinidad and Tobago,1/7/2022,2799
Tajikistan,1/20/2022,42091
Uganda,2/2/2022,112000
Sweden,1/10/2022,38383
Ireland,1/19/2022,21612
Malaysia,1/23/2022,199019
Europe,1/11/2022,3898839
Syria,1/15/2022,4079
Comoros,2/13/2022,0
Oceania,2/8/2022,261568
Mexico,2/10/2022,433021
Maldives,1/12/2022,415
Uruguay,1/3/2022,4123
Sint Maarten (Dutch part),1/24/2022,98
Wales,1/31/2022,4644
Sweden,2/7/2022,52575
Greece,1/17/2022,75207
Venezuela,2/5/2022,215433
Lebanon,1/28/2022,11684
Georgia,1/27/2022,7387
Mozambique,1/13/2022,318504
Ireland,2/14/2022,8181
Austria,1/10/2022,44263
Guinea,1/22/2022,172447
Dominican Republic,2/18/2022,16979
Taiwan,2/4/2022,35525
Malta,1/30/2022,2362
Thailand,1/10/2022,395063
Isle of Man,2/9/2022,81
Lebanon,1/13/2022,30089
Niger,1/8/2022,18757
Romania,2/3/2022,16869
Ghana,1/12/2022,59476
Venezuela,1/12/2022,126261
Luxembourg,2/5/2022,2378
Romania,1/12/2022,27887
Aruba,1/23/2022,189
Serbia,1/3/2022,8998
Namibia,2/5/2022,846
Romania,1/29/2022,16528
Saudi Arabia,1/9/2022,203911
High income,1/17/2022,6458161
South Africa,1/10/2022,70376
Montenegro,1/16/2022,835
Moldova,1/24/2022,6472
Samoa,1/6/2022,57
Solomon Islands,1/23/2022,1088
Armenia,1/25/2022,10429
Malawi,1/17/2022,2264
Dominica,2/15/2022,33
Mauritania,1/18/2022,6390
El Salvador,2/5/2022,8818
Armenia,1/1/2022,5739
Macao,2/7/2022,799
Zambia,2/18/2022,16670
Israel,2/8/2022,7394
England,1/5/2022,195445
United States,1/30/2022,662636
Ecuador,2/2/2022,56049
Philippines,1/17/2022,785287
Zimbabwe,1/19/2022,13735
Yemen,2/10/2022,1865
Liberia,1/14/2022,1580
Bahamas,2/15/2022,333
United States,2/11/2022,437808
Latvia,1/17/2022,8966
Pakistan,1/8/2022,665476
Brazil,1/29/2022,1202899
San Marino,2/6/2022,46
Spain,1/1/2022,78737
Zimbabwe,1/23/2022,12937
United States,1/4/2022,985236
Scotland,1/27/2022,9657
Comoros,1/31/2022,3116
World,2/4/2022,18833308
Qatar,1/7/2022,9749
Kosovo,1/13/2022,2982
Spain,1/3/2022,140298
Germany,1/7/2022,516590
Somalia,2/10/2022,2985
Hungary,1/17/2022,26357
Lithuania,1/11/2022,15203
Zambia,1/13/2022,28144
Malaysia,1/18/2022,209148
Kosovo,1/24/2022,4352
Papua New Guinea,1/5/2022,487
Guinea,2/3/2022,7440
Grenada,1/26/2022,119
Iraq,1/8/2022,36679
Solomon Islands,1/21/2022,957
Botswana,2/8/2022,2733
Asia,2/10/2022,13898083
Brunei,1/27/2022,2120
Belgium,1/11/2022,125701
Jamaica,1/2/2022,1707
Costa Rica,2/5/2022,14360
Afghanistan,2/13/2022,14621
Malta,1/12/2022,6619
Kenya,1/8/2022,67482
Sao Tome and Principe,1/6/2022,384
Gambia,1/14/2022,2299
Italy,1/31/2022,490762
Ireland,1/25/2022,11116
Guinea-Bissau,2/11/2022,9422
Ireland,2/2/2022,8881
Mongolia,1/20/2022,4796
Uruguay,2/14/2022,6090
Central African Republic,2/3/2022,6091
Timor,2/7/2022,587
Belarus,2/4/2022,30314
India,1/31/2022,5909456
Vanuatu,2/5/2022,399
Mexico,1/4/2022,99045
Germany,1/23/2022,499510
Nauru,1/16/2022,0
Guyana,2/5/2022,1620
Estonia,1/9/2022,4422
Sudan,1/7/2022,8915
United States,1/10/2022,1218072
Solomon Islands,1/5/2022,692
Wales,2/3/2022,4668
Belgium,1/13/2022,118742
Curacao,1/28/2022,223
Libya,1/8/2022,14167
Nepal,1/23/2022,212388
Kenya,1/11/2022,66989
Morocco,2/1/2022,47371
Vietnam,1/23/2022,1090513
Somalia,1/13/2022,5028
Grenada,1/25/2022,121
Armenia,1/17/2022,8376
South America,1/18/2022,2605840
Greenland,1/7/2022,26
Latvia,2/8/2022,3323
United States,1/21/2022,825178
Sierra Leone,1/26/2022,32362
Bahamas,1/5/2022,618
Taiwan,2/15/2022,260644
Brunei,1/17/2022,3056
Belarus,1/24/2022,53614
Qatar,1/13/2022,17028
High income,1/4/2022,5082277
Cayman Islands,1/23/2022,173
Romania,1/20/2022,16852
Saudi Arabia,2/14/2022,129475
Cambodia,2/11/2022,47942
Chile,1/17/2022,78545
Pakistan,2/2/2022,761168
Yemen,1/3/2022,1926
Burundi,1/1/2022,41
Isle of Man,2/4/2022,124
Colombia,1/15/2022,246961
Russia,2/8/2022,245101
Mozambique,1/31/2022,45857
Guyana,2/15/2022,1111
Botswana,1/5/2022,2733
Aruba,1/29/2022,96
Saint Kitts and Nevis,2/13/2022,220
French Polynesia,1/3/2022,252
Oman,1/18/2022,12331
Mongolia,2/12/2022,789
Czechia,2/5/2022,22200
Anguilla,2/15/2022,28
Nauru,1/18/2022,0
Gibraltar,1/23/2022,119
Libya,1/10/2022,17974
Vietnam,1/8/2022,1046178
Philippines,2/6/2022,333177
Brunei,1/14/2022,3317
Macao,1/6/2022,1428
Central African Republic,1/9/2022,3596
Greenland,1/11/2022,51
Low income,2/13/2022,349283
Netherlands,1/8/2022,271441
Cayman Islands,1/28/2022,120
Ireland,2/3/2022,8983
Montenegro,1/25/2022,666
Guyana,1/27/2022,2052
Luxembourg,2/10/2022,2021
Cyprus,1/28/2022,3177
Barbados,2/14/2022,161
Australia,1/12/2022,251371
Timor,1/18/2022,1155
Dominican Republic,1/21/2022,19980
Greenland,2/12/2022,13
Mexico,1/27/2022,995625
Canada,1/16/2022,362542
World,2/20/2022,31824523
Guinea-Bissau,1/12/2022,118
Mongolia,1/1/2022,3504
Uruguay,1/20/2022,21281
Malawi,1/20/2022,1406
Samoa,2/10/2022,401
Seychelles,1/15/2022,347
Canada,1/20/2022,323491
Zimbabwe,1/15/2022,14263
Timor,1/25/2022,1588
North Macedonia,1/26/2022,1128
Malawi,2/19/2022,2458
Bosnia and Herzegovina,1/28/2022,4315
Romania,1/16/2022,21291
Russia,1/15/2022,368166
Moldova,1/7/2022,2773
Czechia,1/1/2022,38358
Bahrain,1/7/2022,5506
Morocco,1/23/2022,61625
Upper middle income,1/10/2022,11386598
Romania,2/8/2022,12879
Albania,2/15/2022,3779
El Salvador,1/20/2022,15221
Sint Maarten (Dutch part),1/9/2022,266
Tunisia,2/9/2022,6550
Namibia,1/14/2022,908
North America,1/4/2022,1676046
Qatar,1/18/2022,19206
Slovenia,2/1/2022,2812
Papua New Guinea,2/3/2022,534
Armenia,1/8/2022,4879
Montserrat,1/29/2022,15
Asia,1/20/2022,18661960
British Virgin Islands,1/11/2022,18
Saudi Arabia,2/13/2022,134610
Saudi Arabia,2/1/2022,225515
Angola,1/30/2022,117747
Israel,1/27/2022,11325
Bhutan,1/11/2022,157
Taiwan,2/10/2022,157701
Jersey,1/14/2022,382
Armenia,2/8/2022,4551
Kenya,1/21/2022,65814
Myanmar,1/28/2022,142278
Macao,1/14/2022,2495
Canada,1/9/2022,347797
Benin,1/8/2022,16527
Brazil,2/6/2022,1173056
Kazakhstan,1/12/2022,4058
Guernsey,2/7/2022,86
Chile,2/7/2022,54001
Dominican Republic,2/15/2022,17278
Denmark,2/2/2022,8631
Cyprus,1/14/2022,5465
Lebanon,1/7/2022,17387
North Macedonia,1/4/2022,1615
Nepal,2/3/2022,327729
Japan,2/2/2022,360317
Japan,1/29/2022,263282
Isle of Man,2/3/2022,126
Canada,1/7/2022,291720
Bahrain,1/31/2022,3482
United Arab Emirates,1/3/2022,27043
Anguilla,1/2/2022,21
Costa Rica,1/1/2022,21003
Bermuda,1/13/2022,132
Italy,1/12/2022,599869
United Kingdom,2/14/2022,66681
Indonesia,1/19/2022,1252137
Denmark,1/30/2022,12415
Saint Lucia,2/17/2022,71
Iran,2/1/2022,465368
Paraguay,2/6/2022,27017
Sri Lanka,1/27/2022,65352
Tajikistan,1/13/2022,65092
Slovenia,1/2/2022,3825
Nigeria,1/22/2022,223861
Suriname,2/3/2022,289
Thailand,1/18/2022,456887
Cambodia,1/21/2022,133344
India,1/15/2022,8233019
Saint Vincent and the Grenadines,1/10/2022,82
Guatemala,2/4/2022,55109
Argentina,1/9/2022,423109
Costa Rica,2/10/2022,17422
China,1/6/2022,8082143
Azerbaijan,1/25/2022,20546
Montenegro,1/2/2022,1323
Costa Rica,2/2/2022,13850
Upper middle income,2/6/2022,4759643
Switzerland,2/15/2022,9623
Australia,1/5/2022,123642
Malaysia,2/10/2022,123283
Papua New Guinea,1/15/2022,360
Lebanon,1/30/2022,13751
Iraq,2/4/2022,42762
Japan,2/10/2022,655971
Haiti,1/22/2022,523
Turkey,1/28/2022,150830
Cayman Islands,1/27/2022,130
Samoa,1/22/2022,212
Lebanon,1/3/2022,15943
Honduras,1/4/2022,35062
Oceania,2/3/2022,254398
New Caledonia,1/23/2022,205
Argentina,1/15/2022,392616
Denmark,1/17/2022,36536
Ireland,1/7/2022,29278
Japan,1/3/2022,156285
Paraguay,1/4/2022,28837
Jamaica,2/19/2022,1757
Israel,1/18/2022,39616
Solomon Islands,1/17/2022,760
Ireland,1/8/2022,31599
Montserrat,2/10/2022,15
Burundi,2/17/2022,
Kuwait,1/7/2022,13430
Zimbabwe,1/2/2022,10592
Philippines,1/12/2022,772688
Kiribati,2/6/2022,330
Malaysia,2/16/2022,154707
Sudan,1/12/2022,8915
Bahamas,1/19/2022,434
South Korea,1/4/2022,464639
Gambia,1/2/2022,2018
Curacao,1/2/2022,1437
Zimbabwe,2/8/2022,9643
North America,1/24/2022,2138299
Mauritania,2/7/2022,4508
Sudan,1/19/2022,9709
Zambia,1/21/2022,26534
Norway,1/5/2022,31685
Faeroe Islands,2/8/2022,48
Greenland,1/29/2022,12
Kosovo,1/3/2022,1376
Panama,1/22/2022,25617
Jersey,1/8/2022,535
United States,2/3/2022,543759
Bolivia,1/30/2022,44154
Turks and Caicos Islands,1/9/2022,122
Low income,1/3/2022,1137170
Lebanon,1/14/2022,26437
Somalia,1/7/2022,5028
Senegal,1/9/2022,2179
Nicaragua,1/25/2022,36815
Finland,2/3/2022,39803
Ukraine,2/20/2022,52926
Brazil,1/13/2022,728628
Estonia,1/14/2022,4605
Austria,2/5/2022,26212
High income,1/3/2022,5092381
Trinidad and Tobago,2/2/2022,1840
Croatia,1/14/2022,18595
Grenada,2/11/2022,58
Brazil,1/20/2022,1624605
Wales,1/24/2022,6802
Eswatini,1/20/2022,3302
Namibia,1/28/2022,16331
Mongolia,1/21/2022,5175
Macao,2/15/2022,2279
Mozambique,1/2/2022,90954
Haiti,1/11/2022,251
Isle of Man,2/6/2022,107
Bangladesh,1/14/2022,1244271
China,1/4/2022,9692143
Tunisia,1/25/2022,19016
Kyrgyzstan,1/20/2022,10267
Sint Maarten (Dutch part),1/31/2022,65
Barbados,1/22/2022,145
Dominican Republic,1/2/2022,6882
Uzbekistan,1/25/2022,3947
Syria,1/7/2022,40969
Armenia,1/12/2022,6387
Ecuador,1/28/2022,59404
Venezuela,1/23/2022,126261
Peru,2/9/2022,107774
Brazil,2/14/2022,1179698
Mexico,2/5/2022,538711
Mali,1/24/2022,
Zambia,2/16/2022,15086
Dominican Republic,1/4/2022,11252
British Virgin Islands,2/5/2022,7
Zimbabwe,1/12/2022,13054
Mongolia,2/10/2022,569
Croatia,2/6/2022,5295
New Caledonia,2/6/2022,102
Slovenia,1/18/2022,7950
Samoa,2/1/2022,401
Israel,2/12/2022,6478
Aruba,1/28/2022,107
Slovakia,1/9/2022,24662
Estonia,1/20/2022,3983
Somalia,2/4/2022,1578
Canada,1/28/2022,260372
Ethiopia,1/18/2022,1157
Belize,1/27/2022,770
Wallis and Futuna,1/16/2022,6
Saudi Arabia,2/5/2022,239476
Kosovo,1/9/2022,2584
China,2/5/2022,971000
European Union,1/16/2022,3138242
Pakistan,1/7/2022,697715
Mozambique,1/3/2022,95417
India,1/7/2022,8103784
Mauritania,2/17/2022,
Jersey,1/17/2022,309
Venezuela,1/22/2022,126261
Italy,2/7/2022,340367
Botswana,2/1/2022,2733
Nepal,1/20/2022,219924
South Korea,1/25/2022,298450
South America,2/4/2022,2134179
Belgium,1/14/2022,113940
Saint Vincent and the Grenadines,1/11/2022,82
South America,2/8/2022,2118868
San Marino,1/14/2022,204
Mali,2/2/2022,
Northern Ireland,2/10/2022,2217
Paraguay,1/16/2022,24988
Guernsey,2/6/2022,82
European Union,1/8/2022,3134394
Guinea,1/13/2022,1431
Uganda,2/4/2022,185006
Austria,2/6/2022,24260
Portugal,2/8/2022,69606
Indonesia,2/16/2022,1252137
Australia,1/21/2022,281388
Philippines,1/1/2022,624261
Nigeria,1/27/2022,185225
Costa Rica,2/13/2022,20143
Ecuador,1/19/2022,96608
Latvia,2/1/2022,4898
Grenada,1/12/2022,184
Equatorial Guinea,1/8/2022,49
Uganda,1/3/2022,136612
Canada,2/9/2022,143657
Hungary,1/20/2022,25941
Bolivia,2/8/2022,30190
Northern Ireland,1/11/2022,7791
Slovenia,1/6/2022,5289
China,1/20/2022,4645714
Portugal,1/7/2022,55636
Qatar,1/25/2022,25153
Nigeria,1/7/2022,127885
Kiribati,1/23/2022,330
New Zealand,2/13/2022,52857
Bolivia,2/4/2022,35901
Iceland,2/3/2022,2223
Germany,1/27/2022,407723
Hong Kong,1/14/2022,40277
Oceania,2/2/2022,270826
Guatemala,1/11/2022,80952
Syria,1/17/2022,3722
Papua New Guinea,1/24/2022,803
Sweden,1/28/2022,69596
Senegal,1/6/2022,459
United Kingdom,1/11/2022,254760
Guatemala,1/26/2022,67201
Curacao,2/1/2022,227
Nicaragua,1/29/2022,34485
Estonia,2/20/2022,1040
Israel,1/9/2022,66924
Myanmar,1/13/2022,172362
Greece,1/21/2022,66656
Chad,1/9/2022,2544
Belgium,1/29/2022,43321
Cuba,2/4/2022,50908
Guinea-Bissau,2/10/2022,9333
Guatemala,1/14/2022,95485
Denmark,1/18/2022,35597
Yemen,1/15/2022,1926
Kazakhstan,1/16/2022,14857
Thailand,1/22/2022,437526
Bhutan,1/15/2022,157
Guatemala,1/5/2022,21206
Iran,2/13/2022,342174
Timor,1/17/2022,1162
Zambia,1/22/2022,23391
Faeroe Islands,1/25/2022,218
Latvia,2/13/2022,2836
Portugal,1/5/2022,58094
Kenya,1/31/2022,99848
Paraguay,2/9/2022,26709
Paraguay,1/22/2022,17240
Seychelles,1/2/2022,251
Comoros,2/3/2022,4995
Hong Kong,1/20/2022,37768
Barbados,1/13/2022,388
Mali,1/30/2022,
Angola,1/6/2022,25985
Vanuatu,1/11/2022,736
Latvia,1/8/2022,10233
Bhutan,1/18/2022,9779
Ireland,1/13/2022,28464
United Arab Emirates,1/24/2022,33046
Gabon,1/3/2022,3128
Norway,1/4/2022,23161
Mongolia,1/17/2022,4911
Senegal,1/17/2022,4472
Madagascar,1/12/2022,5727
Trinidad and Tobago,1/18/2022,2391
Hungary,1/15/2022,26127
Curacao,2/8/2022,206
Guatemala,1/31/2022,58221
Syria,1/2/2022,90157
Cyprus,2/3/2022,7005
Chile,2/12/2022,60583
Tunisia,2/1/2022,11753
Trinidad and Tobago,1/9/2022,3711
Turks and Caicos Islands,1/24/2022,122
Netherlands,2/2/2022,36116
Jersey,1/19/2022,250
Oman,1/26/2022,16068
Cote d'Ivoire,1/4/2022,73840
Guinea,2/7/2022,1261
Kenya,2/6/2022,213069
Bahamas,1/16/2022,529
Bosnia and Herzegovina,1/14/2022,4315
Bahrain,1/5/2022,6027
Egypt,1/22/2022,266213
Sri Lanka,2/9/2022,107506
Spain,1/9/2022,175706
Saudi Arabia,1/4/2022,216550
Poland,1/5/2022,140664
Guernsey,1/29/2022,71
France,2/7/2022,207125
Bhutan,1/23/2022,33832
France,2/5/2022,208162
Botswana,1/12/2022,2733
Curacao,1/3/2022,1315
Bahrain,1/28/2022,3603
El Salvador,2/3/2022,7157
England,2/2/2022,74745
Cyprus,1/21/2022,4660
Burundi,1/23/2022,62
Burkina Faso,1/8/2022,8821
Bulgaria,1/11/2022,24996
New Zealand,2/4/2022,39820
Poland,1/22/2022,167102
Malta,1/8/2022,7868
Iran,1/7/2022,436165
Isle of Man,1/27/2022,124
Armenia,1/7/2022,4864
Laos,2/6/2022,48048
Haiti,2/10/2022,453
Kiribati,1/25/2022,330
Kuwait,1/15/2022,12987
Ukraine,1/13/2022,63641
Northern Ireland,1/2/2022,6905
Trinidad and Tobago,2/3/2022,1832
Malta,1/6/2022,6546
Albania,1/8/2022,8418
Maldives,1/14/2022,687
Chile,1/20/2022,71797
Taiwan,1/28/2022,312741
Asia,2/18/2022,18359831
Romania,1/6/2022,19212
Philippines,2/1/2022,379032
Bulgaria,1/21/2022,13625
Philippines,1/14/2022,782783
Laos,1/14/2022,35334
Scotland,1/24/2022,11129
Libya,1/11/2022,18497
South Sudan,2/5/2022,5197
Sweden,1/14/2022,57682
Liberia,1/16/2022,1580
Portugal,2/7/2022,70195
Saudi Arabia,1/8/2022,205253
South Korea,2/6/2022,154566
Wallis and Futuna,1/12/2022,7
Slovenia,1/30/2022,2651
Ethiopia,1/20/2022,1369
Mauritania,1/8/2022,24178
Venezuela,1/17/2022,126261
South Sudan,1/14/2022,1209
Honduras,2/14/2022,28571
Montserrat,1/13/2022,44
Argentina,2/10/2022,220865
Faeroe Islands,2/17/2022,24
Jersey,1/25/2022,170
England,1/9/2022,221128
Latvia,2/6/2022,3567
South America,2/7/2022,2142116
Malaysia,2/19/2022,154869
Algeria,2/17/2022,
Ghana,1/24/2022,84487
Switzerland,1/3/2022,44990
North Macedonia,1/5/2022,1615
Scotland,1/25/2022,10731
Niger,1/29/2022,972
Hong Kong,1/29/2022,45824
Colombia,2/9/2022,204031
Haiti,1/23/2022,794
Maldives,1/16/2022,1162
Mauritania,1/16/2022,6733
Saint Lucia,1/22/2022,113
Australia,2/2/2022,238061
Switzerland,2/4/2022,16951
Saudi Arabia,1/21/2022,169253
Cook Islands,1/19/2022,4
Venezuela,1/10/2022,126261
Vanuatu,1/22/2022,736
Hong Kong,2/2/2022,27714
Northern Ireland,2/8/2022,2174
Comoros,2/6/2022,3568
Honduras,1/31/2022,21412
Isle of Man,2/7/2022,92
Peru,1/11/2022,287910
Nepal,2/13/2022,225146
Sri Lanka,2/10/2022,94209
Kazakhstan,2/8/2022,16155
Lithuania,2/7/2022,2251
Cook Islands,2/4/2022,6
Guinea-Bissau,1/4/2022,54
Jordan,1/24/2022,22138
Curacao,2/4/2022,243
Papua New Guinea,1/13/2022,505
Ukraine,2/13/2022,58327
Saint Vincent and the Grenadines,1/23/2022,82
Bulgaria,2/2/2022,7923
Latvia,1/22/2022,7433
Vanuatu,2/7/2022,399
Italy,2/18/2022,170569
Austria,2/3/2022,28129
Barbados,2/11/2022,156
North America,2/14/2022,1113529
North America,2/6/2022,1483443
Greece,2/7/2022,35924
Ukraine,1/12/2022,60642
Trinidad and Tobago,2/7/2022,1687
Upper middle income,2/9/2022,6811302
Ghana,1/18/2022,173586
Guernsey,2/4/2022,73
Haiti,1/17/2022,251
San Marino,1/27/2022,280
Bhutan,1/2/2022,518
